"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Uneme de Urgencias Zacatecas","Zacatecas","SSA","ZSSSA013172","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","100"
"Rioverde","San Luis Potosí","ISSSTE","SPIST000096","100"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","100"
"Hgz 2 Hermosillo","Sonora","IMSS","SRIMS000413","100"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","100"
"Hgzmf 5 Tula de Hidalgo","Hidalgo","IMSS","HGIMS000164","100"
"Hospital General de Subzona No. 12","Sonora","IMSS","SRIMS000915","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"San Luis Rio Colorado","Sonora","ISSSTE","SRIST000203","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hgzmf 21 Leon","Guanajuato","IMSS","GTIMS000243","100"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital Comunitario Jaral del Progreso","Guanajuato","SSA","GTSSA017426","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital Regional  Yahualica","Jalisco","SSA","JCSSA006890","100"
"Hospital General de La Zona Norte  Bicentenario de La Independencia","Puebla","SSA","PLSSA015230","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"Concepción del Oro","Zacatecas","IMSS-BIENESTAR","ZSIMO000050","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
