"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital Militar Regional de Mazatlán Sin.","Sinaloa","SEDENA","SLSDN000016","100"
"Hgz 23 Teziutlan","Puebla","IMSS","PLIMS000446","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","100"
"Hg Pochutla","Oaxaca","SSA","OCSSA003715","100"
"Ixmiquilpan","Hidalgo","ISSSTE","HGIST000065","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","100"
"Presidente Gral. Lazaro Cardenas","Chihuahua","ISSSTE","CHIST000030","100"
"Hospital Comunitario de La Huacana","Michoacán de Ocampo","SSA","MNSSA016545","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","100"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","100"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital Comunitario Moroleón","Guanajuato","SSA","GTSSA017443","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Mazatlan","Sinaloa","ISSSTE","SLIST000196","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Hospital General Salvatierra","Guanajuato","SSA","GTSSA006495","100"
"Hgs 7 La Piedad","Michoacán de Ocampo","IMSS","MNIMS000260","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Rioverde","San Luis Potosí","ISSSTE","SPIST000096","100"
"Hospital General Calvillo","Aguascalientes","SSA","ASSSA000404","100"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Centro de Alta Especialidad  Dr. Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA002965","100"
"Hospital Comunitario Apaseo El Alto","Guanajuato","SSA","GTSSA017402","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"Hospital Comunitario Cortazar","Guanajuato","SSA","GTSSA001121","100"
"Hospital General Piedras Negras  Dr Salvador Chavarria Sanchez.","Coahuila de Zaragoza","SSA","CLSSA002763","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","100"
"Concepción del Oro","Zacatecas","IMSS-BIENESTAR","ZSIMO000050","100"
"Celaya","Guanajuato","ISSSTE","GTIST000045","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","100"
"Hospital Central Sur de Alta Especialidad","Ciudad de México","PEMEX","DFPMX000024","100"
"Zacatecas","Zacatecas","ISSSTE","ZSIST000160","100"
"Hospital Militar Regional de Torreón Coah.","Coahuila de Zaragoza","SEDENA","CLSDN000013","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Cd. Sabinas","Coahuila de Zaragoza","ISSSTE","CLIST000181","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","100"
"Nueva Rosita","Coahuila de Zaragoza","ISSSTE","CLIST000193","100"
"Villanueva","Zacatecas","IMSS-BIENESTAR","ZSIMO001404","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hgzmf 5 Tula de Hidalgo","Hidalgo","IMSS","HGIMS000164","100"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Leon","Guanajuato","ISSSTE","GTIST000091","100"
"Hgzmf 21 Leon","Guanajuato","IMSS","GTIMS000243","100"
"Hospital General de Ciudad Constitución","Baja California Sur","SSA","BSSSA001510","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","100"
"Hgzmf 2 Irapuato","Guanajuato","IMSS","GTIMS000185","100"
"Hgzmf 3 Salamanca","Guanajuato","IMSS","GTIMS000330","100"
"Hgzmf 6 Tepeji del Rio","Hidalgo","IMSS","HGIMS000123","100"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","99"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","97"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","97"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","96"
"Hospital Comunitario Purisima del Rincon","Guanajuato","SSA","GTSSA005432","95"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","94"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","94"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","93"
"Hospital Central Militar","Ciudad de México","SEDENA","DFSDN000086","93"
"Hgzmf 16 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000432","93"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","92"
"Unidad Móvil Temporal Covid","Ciudad de México","IMSS","DFIMS001065","92"
"22/o. Batallón de   Infantería","Ciudad de México","SEDENA","DFSDN000103","92"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","91"
"Hospital Militar de Zona de Guadalupe Zac.","Zacatecas","SEDENA","ZSSDN000016","90"
"Hospital Comunitario de Magdalena","Sonora","SSA","SRSSA006290","90"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","90"
"Hospital de Especialidades de La Ciudad de Mexico Dr. Belisario Domínguez","Ciudad de México","SSA","DFSSA004265","90"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","89"
"Hgzmf 18 Torreon","Coahuila de Zaragoza","IMSS","CLIMS000444","89"
"Dr. Ismael Vazquez Ortiz","Querétaro","ISSSTE","QTIST000046","89"
"Hgz 4 Villa Guadalupe","Nuevo León","IMSS","NLIMS000204","89"
"Fundacion Santos Y de La Garza Evia Ibp","Nuevo León","SMP","NLSMP000023","88"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","88"
"Uneme de Urgencias Zacatecas","Zacatecas","SSA","ZSSSA013172","88"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","86"
"Santiago Juxtlahuaca","Oaxaca","IMSS-BIENESTAR","OCIMO004050","86"
"Navojoa","Sonora","ISSSTE","SRIST000162","86"
"Hospital General Regional No. 58","Guanajuato","IMSS","GTIMS000564","86"
