"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General del Estado Dr. Ernesto Ramos Bours","Sonora","SSA","SRSSA001110","100"
"Coatzacoalcos","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000062","100"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","100"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","100"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Hospital General Actopan","Hidalgo","SSA","HGSSA000156","100"
"Rafael Lucio","Veracruz de Ignacio de La Llave","SSA","VZSSA004855","100"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","100"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","100"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","96"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","95"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","94"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","90"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","87"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","84"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","81"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","80"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","80"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","78"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","76"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","75"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","75"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","75"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","71"
"Hospital General Tula","Hidalgo","SSA","HGSSA015532","70"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","70"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","67"
"Manzanillo","Colima","ISSSTE","CMIST000022","67"
"Ricardo Flores Magon","Michoacán de Ocampo","ISSSTE","MNIST000103","67"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","67"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","67"
"Tuxpan","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000296","67"
"Hospital General Acambaro Miguel Hidalgo","Guanajuato","SSA","GTSSA017414","67"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","64"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","64"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","64"
"Hospital General de Chalco","México","SSA","MCSSA001682","62"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","61"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","60"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","60"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","60"
"Hospital General de Cancún Dr Jesus Kumate Rodriguez","Quintana Roo","SSA","QRSSA018062","59"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","59"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","58"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","57"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","57"
"Los Mochis","Sinaloa","ISSSTE","SLIST000015","56"
"Hospital General Las Américas","México","SSA","MCSSA010280","54"
"Hospital General Pachuca","Hidalgo","SSA","HGSSA002430","52"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","52"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","50"
