"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General de México","Ciudad de México","SSA/CC","DFSSA003973","100"
"Fray Junipero Serra","Baja California","ISSSTE","BCIST000093","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","100"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","100"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","100"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","100"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","100"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","94"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","80"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","79"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","75"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","73"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","70"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","68"
"H.g. Dr. José María Rodríguez","México","SSA","MCSSA002184","62"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","62"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","62"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","58"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","56"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","54"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","49"
"Hr_issste","Puebla","ISSSTE","PLIST000101","48"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","47"
"Hgz 4 Celaya","Guanajuato","IMSS","GTIMS000062","45"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","45"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","44"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","41"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","41"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","40"
"Hg La Piedad","Michoacán de Ocampo","SSA","MNSSA016533","40"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","40"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","40"
