"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General de Axapusco","México","SSA","MCSSA014143","100"
"Hgzmf 8 Ensenada","Baja California","IMSS","BCIMS000011","100"
"Hospital General Guanajuato ´´dr. Valentín Gracia´´","Guanajuato","SSA","GTSSA001454","100"
"Guanajuato","Guanajuato","ISSSTE","GTIST000074","100"
"Dra. Columba Rivera Osorio","Hidalgo","ISSSTE","HGIST000106","100"
"Hospital General de Zona No. 5","Sonora","IMSS","SRIMS000920","100"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","100"
"Hgz 3 S. Juan del Rio","Querétaro","IMSS","QTIMS000186","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hgz 2 Hermosillo","Sonora","IMSS","SRIMS000413","100"
"Hgz 57 La Quebrada","México","IMSS","MCIMS000874","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Hospital General de San Luis Río Colorado","Sonora","SSA","SRSSA002085","100"
"Hospital General de Subzona No. 12","Sonora","IMSS","SRIMS000915","100"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","100"
"Hgzmf 21 Leon","Guanajuato","IMSS","GTIMS000243","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hgzmf 4 Cd. Carmen","Campeche","IMSS","CCIMS000045","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Rio Bravo","Tamaulipas","ISSSTE","TSIST000170","100"
"Hg Pochutla","Oaxaca","SSA","OCSSA003715","100"
"Hospital Comunitario Apaseo El Grande","Guanajuato","SSA","GTSSA000585","100"
"Hospital Comunitario Tarimoro","Guanajuato","SSA","GTSSA016970","100"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","100"
"Hospital General San Luis de La Paz","Guanajuato","SSA","GTSSA004003","100"
"Celaya","Guanajuato","ISSSTE","GTIST000045","100"
"Hospital Comunitario Purisima del Rincon","Guanajuato","SSA","GTSSA005432","100"
"Dr. Santiago Ramon Y Cajal","Durango","ISSSTE","DGIST000042","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hospital Comunitario Comonfort","Guanajuato","SSA","GTSSA005502","100"
"Hospital Comunitario Apaseo El Alto","Guanajuato","SSA","GTSSA017402","100"
"Hospital Regional de Puerto Vallarta","Jalisco","SSA","JCSSA004230","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Gomez Palacio","Durango","ISSSTE","DGIST000054","100"
"Hgz 14 Guadalajara","Jalisco","IMSS","JCIMS000330","100"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","100"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","100"
"Hospital Militar Regional de Guadalajara Jal.","Jalisco","SEDENA","JCSDN000010","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","100"
"Hospital Militar Regional de Puebla Pue.","Puebla","SEDENA","PLSDN000015","100"
"Unidad Médica Regional de Atención A La Gestación Y Al Neonato","Hidalgo","SSA","HGSSA005003","100"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","100"
"Hgzmf 2 Zacapu","Michoacán de Ocampo","IMSS","MNIMS000494","100"
"Hospital Comunitario Moroleón","Guanajuato","SSA","GTSSA017443","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hgzmf 28 Martinez Torre","Veracruz de Ignacio de La Llave","IMSS","VZIMS000651","100"
"Enfermería Militar de Temamatla Mex.","México","SEDENA","MCSDN000011","100"
"Hgs 33 Tizayuca","Hidalgo","IMSS","HGIMS000135","100"
"Villa Ocaranza","Hidalgo","SSA","HGSSA003941","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","100"
"Hgz 8 Uruapan","Michoacán de Ocampo","IMSS","MNIMS000424","100"
"Hospital General Piedras Negras  Dr Salvador Chavarria Sanchez.","Coahuila de Zaragoza","SSA","CLSSA002763","100"
"Hospital Central Norte","Ciudad de México","PEMEX","DFPMX000012","100"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","100"
"Unidad Móvil Temporal Covid","Ciudad de México","IMSS","DFIMS001065","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Doctors Hospital","Nuevo León","SMP","NLSMP001085","100"
"Christus Muguerza Hospiales S.a. de C.v. / Sucursal Conchita","Nuevo León","SMP","NLSMP000064","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hospital General Ixtapan de La Sal","México","SSA","MCSSA010251","100"
"Presidente Benito Juarez","Oaxaca","ISSSTE","OCIST000112","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Monclova","Coahuila de Zaragoza","ISSSTE","CLIST000065","100"
"Uneme de Urgencias Zacatecas","Zacatecas","SSA","ZSSSA013172","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"81/o. Batallón de Infanteria","Ciudad de México","SEDENA","DFSDN000115","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","100"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","100"
"Hospital General de Ciudad Constitución","Baja California Sur","SSA","BSSSA001510","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Toluca","México","ISSSTE","MCIST000215","100"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","100"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","100"
"Chetumal","Quintana Roo","ISSSTE","QRIST000043","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hgzmf 4 Iguala","Guerrero","IMSS","GRIMS000112","100"
"Hg Adolfo Prieto","Guerrero","SSA","GRSSA012535","100"
"Centro Médico Issemym Lic. Arturo Montiel Rojas Issemym","México","SME","MCSME000921","100"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","100"
"Hospital General Dr. Rubén Leñero","Ciudad de México","SSA","DFSSA003553","100"
"Concepción del Oro","Zacatecas","IMSS-BIENESTAR","ZSIMO000050","100"
"Instituto Nacional de Perinatología Isidro Espinosa de Los Reyes","Ciudad de México","SSA/CC","DFSSA004096","100"
"Hospital General de Zona No.252","México","IMSS","MCIMS001200","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Cd. Valles","San Luis Potosí","ISSSTE","SPIST000055","100"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","100"
"Navojoa","Sonora","ISSSTE","SRIST000162","100"
"Nueva Rosita","Coahuila de Zaragoza","ISSSTE","CLIST000193","100"
"Cd. Sabinas","Coahuila de Zaragoza","ISSSTE","CLIST000181","100"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","100"
"Hgzmf 12 Lazaro Cardenas","Michoacán de Ocampo","IMSS","MNIMS000161","100"
