"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital de Alta Especialidad de Veracruz","Veracruz de Ignacio de La Llave","SSA","VZSSA006972","100"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","100"
"Hospital Metropolitano","Nuevo León","SSA","NLSSA004046","100"
"Hospital Naval de Acapulco","Guerrero","SEMAR","GRSMA000015","100"
"Hospital Regional Universitario","Colima","SSA","CMSSA000125","100"
"Hgzmf 6 Tepeji del Rio","Hidalgo","IMSS","HGIMS000123","100"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Enfermería Militar de Zapopan Jal.","Jalisco","SEDENA","JCSDN000034","100"
"Hospital Militar de Zona de Santa María Rayón","México","SEDENA","MCSDN000385","100"
"Dr. Manuel F. Rodriguez","Tamaulipas","ISSSTE","TSIST000071","100"
"Hgr 251 Metepec","México","IMSS","MCIMS001185","100"
"Hospital Militar Regional de San Luis Potosí Slp.","San Luis Potosí","SEDENA","SPSDN000015","100"
"Hgzmf 2 Salina Cruz","Oaxaca","IMSS","OCIMS000170","100"
"Cd. Delicias","Chihuahua","ISSSTE","CHIST000042","100"
"Hgsmf 30 Guamuchil","Sinaloa","IMSS","SLIMS000411","100"
"Paracho de Verduzco","Michoacán de Ocampo","IMSS-BIENESTAR","MNIMO001796","100"
"Zimapan","Hidalgo","ISSSTE","HGIST000362","100"
"Enfermería Militar de Ixtepec Oax.","Oaxaca","SEDENA","OCSDN000014","100"
"Hospital Regional de Alta Especialidad Dr.ignacio Morones Prieto","San Luis Potosí","SSA","SPSSA003482","100"
"Hospital General de Manzanillo","Colima","SSA","CMSSA001356","100"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","100"
"Manzanillo","Colima","ISSSTE","CMIST000022","100"
"Hospital Militar Regional de Irapuato Gto.","Guanajuato","SEDENA","GTSDN000010","100"
"Hospital General de Apan","Hidalgo","SSA","HGSSA015515","100"
"Hospital Especializado de 30 Camas de Juchitan","Oaxaca","SSA","OCSSA007915","100"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","100"
"Pinotepa Nacional","Oaxaca","ISSSTE","OCIST000240","100"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","100"
"Hospital General de Gómez Palacio","Durango","SSA","DGSSA000676","100"
"Hospital Militar Regional de Chilpancingo Gro.","Guerrero","SEDENA","GRSDN000026","100"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","100"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","100"
"Chilpancingo de Los Bravo","Guerrero","ISSSTE","GRIST000112","100"
"Hospital General Agustín O´horán","Yucatán","SSA","YNSSA000565","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital Militar de Zona de Ixcotel Oax.","Oaxaca","SEDENA","OCSDN000031","100"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Zamora","Michoacán de Ocampo","ISSSTE","MNIST000226","100"
"Dr. Roberto Nettel F.","Chiapas","ISSSTE","CSIST000210","100"
"Hospital Militar Regional de Tuxtla Gtz. Chis.","Chiapas","SEDENA","CSSDN000013","100"
"Hospital Militar Regional del Cipres B. C.","Baja California","SEDENA","BCSDN000024","100"
"Hospital General 450","Durango","SSA","DGSSA017872","100"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","100"
"Hospital Central del Estado","Chihuahua","SSA","CHSSA000676","100"
"Dr. Patricio Trueba Regil","Campeche","ISSSTE","CCIST000021","100"
"Hospital Naval de Mazatlan","Sinaloa","SEMAR","SLSMA000022","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","96"
