"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Hospital General Pénjamo","Guanajuato","SSA","GTSSA002760","100"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","100"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","100"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Dr. Ismael Vazquez Ortiz","Querétaro","ISSSTE","QTIST000046","100"
"Hospital General Ixtlahuaca Valentin Gómez Farías","México","SSA","MCSSA002872","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Hgr 1 Tijuana","Baja California","IMSS","BCIMS000373","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","100"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","98"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","91"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","90"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","89"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","89"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","87"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","84"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","83"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","80"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","77"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","76"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","75"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","73"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","72"
"Hgzmf 29 S. Juan Aragon","Ciudad de México","IMSS","DFIMS000230","67"
"H.g. Dr. José María Rodríguez","México","SSA","MCSSA002184","67"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","67"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","67"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","65"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","63"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","62"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","61"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","60"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","60"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","60"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","59"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","59"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","57"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","56"
"Hospital General de Cancún Dr Jesus Kumate Rodriguez","Quintana Roo","SSA","QRSSA018062","56"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","54"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","54"
"Hospital Regional  Poza Rica de Hidalgo","Veracruz de Ignacio de La Llave","SSA","VZSSA004744","54"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","53"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","51"
"Hospital General Salamanca","Guanajuato","SSA","GTSSA003233","50"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","50"
"Hospital General Ixtapan de La Sal","México","SSA","MCSSA010251","50"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","50"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","50"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","50"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","50"
"Hospital General de Chalco","México","SSA","MCSSA001682","50"
"Hospital General Lázaro Cárdenas","Michoacán de Ocampo","SSA","MNSSA001722","50"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","48"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","45"
"Hgz 11 Nuevo Laredo","Tamaulipas","IMSS","TSIMS000276","44"
"Hg Zamora","Michoacán de Ocampo","SSA","MNSSA003945","43"
"Hgrmf 1 Cuernavaca","Morelos","IMSS","MSIMS000054","43"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","43"
"Hospital General de Mexicali","Baja California","SSA","BCSSA000440","42"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","42"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","41"
"Hgz 83 Morelia","Michoacán de Ocampo","IMSS","MNIMS000593","41"
"Dr. Aquiles Calles Ramirez","Nayarit","ISSSTE","NTIST000120","40"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","39"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","39"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","38"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","38"
"Hospital General San Felipe del Progreso","México","SSA","MCSSA005095","38"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","36"
"Hospital General Las Américas","México","SSA","MCSSA010280","36"
"Hg Tuxtepec","Oaxaca","SSA","OCSSA002146","36"
"Hgz 18 Playa del Carmen","Quintana Roo","IMSS","QRIMS000154","35"
"Hospital General Tijuana","Baja California","SSA","BCSSA000913","34"
"H.g. Tenancingo","México","SSA","MCSSA006430","33"
"HGS 12 San Luis R. Colorado","Baja California","IMSS","BCIMS000064","33"
"Hospital General Acambaro Miguel Hidalgo","Guanajuato","SSA","GTSSA017414","33"
"Hospital de La Mujer","Michoacán de Ocampo","SSA","MNSSA001862","33"
"Hg Putla Amigo del Niño Y de La Madre","Oaxaca","SSA","OCSSA020655","33"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","33"
"H.g. Jilotepec","México","SSA","MCSSA010053","33"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","32"
"Hgz 53 Los Reyes Paz","México","IMSS","MCIMS000676","31"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","31"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","30"
"Hgzmf 10 S. Ixcuintla","Nayarit","IMSS","NTIMS000144","30"
"Hgz No. 20","Puebla","IMSS","PLIMS000586","30"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","30"
"Hgzmf 5 Tula de Hidalgo","Hidalgo","IMSS","HGIMS000164","29"
"Dr. Fernando Quiroz Gutierrez","Ciudad de México","ISSSTE","DFIST000196","29"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","29"
"Hospital General de Axapusco","México","SSA","MCSSA014143","29"
"San Luis Potosi","San Luis Potosí","ISSSTE","SPIST000113","28"
"Hgr 220 Toluca","México","IMSS","MCIMS000816","27"
"Hg La Piedad","Michoacán de Ocampo","SSA","MNSSA016533","27"
"Dr. Belisario Dominguez","Chiapas","ISSSTE","CSIST000251","27"
"20 de Noviembre","Ciudad de México","ISSSTE","DFIST000312","26"
"Hgr Orizaba","Veracruz de Ignacio de La Llave","IMSS","VZIMS000733","26"
"Hgr 66 Cd. Juárez","Chihuahua","IMSS","CHIMS000573","26"
"Hgz 89 Guadalajara","Jalisco","IMSS","JCIMS000342","26"
"Hgzmf 12 Lazaro Cardenas","Michoacán de Ocampo","IMSS","MNIMS000161","26"
"Hgz 3 Mante","Tamaulipas","IMSS","TSIMS000182","25"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","25"
"Hg Oaxaca Dr. Aurelio Valdivieso","Oaxaca","SSA","OCSSA000985","25"
"H.g. Dr. Nicolás San Juan","México","SSA","MCSSA007661","25"
"Hgzmf 3 Mazatlan","Sinaloa","IMSS","SLIMS000341","25"
"Hes Cmn Siglo Xxi","Ciudad de México","IMSS","DFIMS000580","25"
"Dr. Jorge Soberon Acevedo","Guerrero","SSA","GRSSA004490","25"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","25"
"Hospital General San José Iturbide","Guanajuato","SSA","GTSSA016912","25"
"Hgsmf 3 Chilpancingo","Guerrero","IMSS","GRIMS000100","25"
"Hgzmf 2 Apizaco","Tlaxcala","IMSS","TLIMS000030","25"
"Hospital Infantil de Especialidades de Ciudad Juárez","Chihuahua","SSA","CHSSA018012","25"
"Hospital General de Cholula","Puebla","SSA","PLSSA008425","25"
"Hr_issste","Puebla","ISSSTE","PLIST000101","24"
"Hgzmf 8 Ensenada","Baja California","IMSS","BCIMS000011","23"
"Hgz 50 Tangamanga","San Luis Potosí","IMSS","SPIMS000376","23"
"Hospital Regional de Alta Especialidad Dr. Juan Graham Casasus","Tabasco","SSA","TCSSA001064","22"
"Hospital General Uriangato","Guanajuato","SSA","GTSSA004650","22"
"Hg Cm La Raza","Ciudad de México","IMSS","DFIMS000061","22"
"Hgz 1 Tepic","Nayarit","IMSS","NTIMS000190","21"
"Hospital General Irapuato","Guanajuato","SSA","GTSSA001652","21"
"Hgr 1 Ignacio García Tellez","Yucatán","IMSS","YNIMS000083","21"
"Hgr 46 Guadalaja","Jalisco","IMSS","JCIMS000371","20"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","20"
"Hes Cm La Raza","Ciudad de México","IMSS","DFIMS000020","20"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","20"
"Hies de Chihuahua","Chihuahua","SSA","CHSSA018514","20"
"Hgr 45 Guadalajara","Jalisco","IMSS","JCIMS000366","20"
"Morelia","Michoacán de Ocampo","ISSSTE","MNIST000120","20"
"Hgzmf 1 La Paz","Baja California Sur","IMSS","BSIMS000113","20"
"Hospital Comunitario Yuriria","Guanajuato","SSA","GTSSA017431","20"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","20"
"Hg Infantil Eva Samano de López Mateos","Michoacán de Ocampo","SSA","MNSSA001874","19"
"Hgzmf 6 S.nicolas Garza","Nuevo León","IMSS","NLIMS000525","19"
"Hgz 2 Cardenas","Tabasco","IMSS","TCIMS000022","19"
"Hgzmf 2 San Luis Potosi","San Luis Potosí","IMSS","SPIMS000183","18"
"Hospital Universitario Dr. José Eleuterio González","Nuevo León","HUN","NLHUN000014","18"
"Hgz 42 Pto. Vallarta","Jalisco","IMSS","JCIMS000692","18"
"Hgzmf 24 Nueva Rosita","Coahuila de Zaragoza","IMSS","CLIMS000391","18"
"Hg Zitacuaro","Michoacán de Ocampo","SSA","MNSSA004044","18"
"Hgr 1 Queretaro","Querétaro","IMSS","QTIMS000092","18"
"Hgzmf 2 Saltillo","Coahuila de Zaragoza","IMSS","CLIMS000333","18"
"Hgzmf 2 Monterrey","Nuevo León","IMSS","NLIMS000373","17"
"Hgr 270 Reynosa","Tamaulipas","IMSS","TSIMS000533","17"
"Hgz 1 Tlaxcala","Tlaxcala","IMSS","TLIMS000136","17"
"Hospital General Córdoba Yanga","Veracruz de Ignacio de La Llave","SSA","VZSSA001355","17"
"Hospital General Salvatierra","Guanajuato","SSA","GTSSA003361","17"
"Hgzmf 11 Cd. Delicias","Chihuahua","IMSS","CHIMS000206","17"
"Hospital Comunitario San Felipe","Guanajuato","SSA","GTSSA003600","17"
"Hospital General de Minatitlan","Veracruz de Ignacio de La Llave","SSA","VZSSA003595","17"
"Hgz 11 Piedras Negras","Coahuila de Zaragoza","IMSS","CLIMS000251","17"
"Tlaxcala","Tlaxcala","ISSSTE","TLIST000042","17"
"Hospital General Regional No. 58","Guanajuato","IMSS","GTIMS000564","17"
"Hgsmf 26 Cabo San Lucas","Baja California Sur","IMSS","BSIMS000154","16"
"Hospital General de Saltillo","Coahuila de Zaragoza","SSA","CLSSA002734","15"
"Veracruz","Veracruz de Ignacio de La Llave","ISSSTE","VZIST000301","15"
"Hgr 110 Oblatos","Jalisco","IMSS","JCIMS000354","14"
"Hgz 57 La Quebrada","México","IMSS","MCIMS000874","14"
"Hospital Regional de Delicias","Chihuahua","SSA","CHSSA001026","14"
"Hgzmf 5 Zacatepec","Morelos","IMSS","MSIMS000235","14"
"Hgzmf 1 Campeche","Campeche","IMSS","CCIMS000016","14"
"Hgr 12 Benito Juárez","Yucatán","IMSS","YNIMS000095","13"
"Hgz 3 Tuxtepec","Oaxaca","IMSS","OCIMS000182","12"
"Hospital General de Chetumal","Quintana Roo","SSA","QRSSA000373","12"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","12"
"Hgz 2 Tuxtla Gutiérrez","Chiapas","IMSS","CSIMS000251","12"
"Hgzmf 1 Durango","Durango","IMSS","DGIMS000042","12"
"Hes 2 Cm Obregon","Sonora","IMSS","SRIMS000150","12"
