"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Hospital General Las Américas","México","SSA","MCSSA010280","100"
"Hgz 27 Tlatelolco","Ciudad de México","IMSS","DFIMS000621","100"
"H.g. Dr. Fernando Quiroz Gutiérrez","México","SSA","MCSSA008945","100"
"Hgr 2 Villa Coapa","Ciudad de México","IMSS","DFIMS000814","100"
"Centro Estatal de Cuidados Críticos Salamanca","Guanajuato","SSA","GTSSA017315","100"
"Hospital Regional de Alta Especialidad de Oaxaca","Oaxaca","SSA/CC","OCSSA007483","100"
"Hgr 20 Tijuana","Baja California","IMSS","BCIMS000262","100"
"Dr. Dario Fernandez Fierro","Ciudad de México","ISSSTE","DFIST000324","100"
"Aguascalientes","Aguascalientes","ISSSTE","ASIST000016","100"
"Hospital General de Valladolid","Yucatán","SSA","YNSSA013440","100"
"Dr. Manuel Cardenas de La Vega","Sinaloa","ISSSTE","SLIST000085","95"
"H.g. Dr.salvador González Herrejon","México","SSA","MCSSA001011","95"
"Hgz 1a Venados","Ciudad de México","IMSS","DFIMS000522","91"
"Dr. Jose Ma. Rodriguez","Coahuila de Zaragoza","ISSSTE","CLIST000106","88"
"Hc Santa Maria Huatulco","Oaxaca","SSA","OCSSA021133","80"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","79"
"Hgz 71 Verac","Veracruz de Ignacio de La Llave","IMSS","VZIMS001124","79"
"Hospital General de Cancún Dr Jesus Kumate Rodriguez","Quintana Roo","SSA","QRSSA018062","78"
"Primero de Octubre","Ciudad de México","ISSSTE","DFIST000090","77"
"H.g. Dr. Gustavo Baz Prada","México","SSA","MCSSA004231","77"
"Dr. Francisco Galindo Chavez","Coahuila de Zaragoza","ISSSTE","CLIST000123","75"
"Cd. Juarez","Chihuahua","ISSSTE","CHIST000112","75"
"Hospital General de Playa del Carmen","Quintana Roo","SSA","QRSSA018001","71"
"Hospital General La Perla Nezahualcoyotl","México","SSA","MCSSA010292","71"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","70"
"Hospital General Dr. Pedro Daniel Martínez","Michoacán de Ocampo","SSA","MNSSA003735","70"
"H.g. Dr. José María Rodríguez","México","SSA","MCSSA002184","69"
"Hgz 58 Las Margaritas","México","IMSS","MCIMS000734","67"
"H.g. Texcoco Guadalupe Victoria Bicentenario","México","SSA","MCSSA018412","67"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","65"
"Hospital General Tláhuac","Ciudad de México","SSA","DFSSA018154","64"
"Hgr 1 V. Guerrero","Guerrero","IMSS","GRIMS000013","62"
"H.g. Dr. Maximiliano Ruíz Castañeda","México","SSA","MCSSA004074","60"
"Gral. Ignacio Zaragoza","Ciudad de México","ISSSTE","DFIST000160","60"
"H.g. Chimalhuacán","México","SSA","MCSSA002020","60"
"Hospital General Regional No. 200","México","IMSS","MCIMS001171","59"
"Hgr 72 Gustavo Baz","México","IMSS","MCIMS000746","59"
"Instituto Nacional de Cancerología","Ciudad de México","SSA/CC","DFSSA004043","57"
"Hgr 17 Cancun","Quintana Roo","IMSS","QRIMS000142","53"
"Troncoso","Ciudad de México","IMSS","DFIMS000312","52"
"Bicentenario de La Independencia","México","ISSSTE","MCIST000425","51"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","50"
"La Paz","Baja California Sur","ISSSTE","BSIST000330","50"
"Hospital General Atlacomulco","México","SSA","MCSSA010123","50"
"Tacuba","Ciudad de México","ISSSTE","DFIST000534","50"
"Hospital General Dr. Raymundo Abarca Alarcón","Guerrero","SSA","GRSSA009950","50"
"Dr. Daniel Gurria Urgell","Tabasco","ISSSTE","TCIST000063","50"
"Hospital General Silao","Guanajuato","SSA","GTSSA017023","50"
"Hospital Juárez de México","Ciudad de México","SSA/CC","DFSSA003944","50"
"Hospital Comunitario Santa Cruz de Juventino Rosas","Guanajuato","SSA","GTSSA016842","50"
"Hgz 46 Gomez Palacio","Durango","IMSS","DGIMS000083","47"
"Hgz 30 Iztacalco","Ciudad de México","IMSS","DFIMS000324","47"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","45"
"Hgz 14 C/unidad Quemados","Sonora","IMSS","SRIMS000900","45"
"H.g. Valentín Gómez Farías (san Francisco Zentlalpan)","México","SSA","MCSSA018750","45"
"Hospital General de Cabo San Lucas","Baja California Sur","SSA","BSSSA001131","43"
"Hgr 1 Culiacán","Sinaloa","IMSS","SLIMS000131","43"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","43"
"Hgzmf 7 Monclova","Coahuila de Zaragoza","IMSS","CLIMS000111","43"
"Hgz 83 Morelia","Michoacán de Ocampo","IMSS","MNIMS000593","41"
"Hospital General Patzcuaro","Michoacán de Ocampo","SSA","MNSSA005280","40"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","39"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","38"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","38"
"Centro Médico Lic. Adolfo López Mateos","México","SSA","MCSSA010222","38"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","38"
"Hgrmf 1 Cuernavaca","Morelos","IMSS","MSIMS000054","37"
"Hr_issste","Puebla","ISSSTE","PLIST000101","36"
"Hgzmf 1 Pachuca","Hidalgo","IMSS","HGIMS000082","33"
"Hg Putla Amigo del Niño Y de La Madre","Oaxaca","SSA","OCSSA020655","33"
"H.g. Tenancingo","México","SSA","MCSSA006430","33"
"Hgz 1 Carlos Mcgregor","Ciudad de México","IMSS","DFIMS000534","33"
"Hospital General Salamanca","Guanajuato","SSA","GTSSA003233","33"
"Hospital Comunitario Las Joyas","Guanajuato","SSA","GTSSA005613","33"
"Hg La Piedad","Michoacán de Ocampo","SSA","MNSSA016533","33"
"Hospital Comunitario San Felipe","Guanajuato","SSA","GTSSA003600","33"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","32"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","31"
"Hgz 194 El Molinito","México","IMSS","MCIMS000326","29"
"Hgz 2 Fresnillo","Zacatecas","IMSS","ZSIMS000090","29"
"Hgz 197 Texcoco","México","IMSS","MCIMS000961","29"
