"Unidad médica","Estado","Institución","CLUES","% de Ocupación"
"Tampico","Tamaulipas","ISSSTE","TSIST000182","100"
"Hgz 98 Coacalco","México","IMSS","MCIMS000080","100"
"Hospital General Dr. Manuel Gea González","Ciudad de México","SSA/CC","DFSSA003961","100"
"Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas","Ciudad de México","SSA/CC","DFSSA004026","100"
"Hgr 196 Fidel Velazquez","México","IMSS","MCIMS000244","100"
"Instituto Nacional de Neurología Y Neurocirugía Manuel Velasco Suárez","Ciudad de México","SSA/CC","DFSSA004060","100"
"Hospital General Ajusco Medio","Ciudad de México","SSA","DFSSA018166","100"
"Hgz 68 Tulpetlac","México","IMSS","MCIMS000990","100"
"Hospital General Pabellón de Arteaga","Aguascalientes","SSA","ASSSA000614","100"
"Hospital General Calvillo","Aguascalientes","SSA","ASSSA000404","100"
"52/o. Batallón de Infantería","Zacatecas","SEDENA","ZSSDN000050","100"
"Hospital Militar de Zona de Guadalupe Zac.","Zacatecas","SEDENA","ZSSDN000016","100"
"Huajuapan de Leon","Oaxaca","ISSSTE","OCIST000042","100"
"Hospital General de Huejotzingo","Puebla","SSA","PLSSA009001","100"
"Hgzmf 8 Cd. Sahagun","Hidalgo","IMSS","HGIMS000111","100"
"Hgz 5 Metepec","Puebla","IMSS","PLIMS000043","100"
"Hgz 24 Insurgentes","Ciudad de México","IMSS","DFIMS000225","100"
"Hospital General Milpa Alta","Ciudad de México","SSA","DFSSA002066","100"
"Umf 13 Azcapotzalco","Ciudad de México","IMSS","DFIMS000032","100"
"Hospital General Iztapalapa","Ciudad de México","SSA","DFSSA001540","100"
"Hinfec Cm La Raza","Ciudad de México","IMSS","DFIMS000056","100"
"Hgz No. 48 San Pedro Xalpa","Ciudad de México","IMSS","DFIMS000831","100"
"Gral. Jose Maria Morelos Y Pavon","Ciudad de México","ISSSTE","DFIST000155","100"
"Hgz 47 Vicente Guerrero","Ciudad de México","IMSS","DFIMS000365","100"
"Hospital Regional de Alta Especialidad Ixtapaluca","México","SSA/CC","MCSSA018786","100"
"Unidad Móvil Temporal Covid","Ciudad de México","IMSS","DFIMS001065","100"
"Instituto Nacional de Pediatría","Ciudad de México","SSA/CC","DFSSA004014","100"
"Hgz 32 Villa Coapa","Ciudad de México","IMSS","DFIMS000126","100"
"Pinos","Zacatecas","IMSS-BIENESTAR","ZSIMO000820","100"
"Hgzmf 8 San Angel","Ciudad de México","IMSS","DFIMS000464","100"
"Hgz 71 Chalco","México","IMSS","MCIMS000145","100"
"Hgzmf 76 Xalostoc","México","IMSS","MCIMS000232","100"
"81/o. Batallón de Infanteria","Ciudad de México","SEDENA","DFSDN000115","100"
"Hospital General de Mazatlán","Sinaloa","SSA","SLSSA002585","100"
