"Estado","% Ocupación"
"Morelos","100.00"
"Querétaro","85.00"
"Zacatecas","80.00"
"Coahuila de Zaragoza","78.57"
"Baja California","73.33"
"Michoacán de Ocampo","63.15"
"Aguascalientes","58.06"
"Puebla","53.94"
"Yucatán","48.14"
"Jalisco","46.31"
"Tabasco","46.22"
"Colima","46.15"
"Tamaulipas","40.21"
"México","37.60"
"Guanajuato","37.50"
"Ciudad de México","36.93"
"Veracruz de Ignacio de La Llave","34.92"
"Durango","34.04"
"Nuevo León","32.02"
"Chihuahua","29.03"
"Sinaloa","27.27"
"Oaxaca","26.92"
"Sonora","23.91"
"Chiapas","23.40"
"San Luis Potosí","18.36"
"Hidalgo","18.18"
"Quintana Roo","11.32"
"Guerrero","2.38"
"Campeche","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
