"Estado","% Ocupación"
"Tlaxcala","35.71"
"Oaxaca","15.47"
"Morelos","13.72"
"Veracruz de Ignacio de La Llave","13.41"
"Querétaro","13.33"
"Colima","12.90"
"Nuevo León","12.60"
"Aguascalientes","11.32"
"Ciudad de México","8.86"
"Nayarit","8.33"
"Baja California Sur","7.84"
"Jalisco","6.70"
"Puebla","6.61"
"México","6.35"
"Tamaulipas","6.12"
"Sonora","5.31"
"Michoacán de Ocampo","5.08"
"Baja California","4.84"
"Yucatán","4.21"
"Coahuila de Zaragoza","3.84"
"Chihuahua","3.59"
"San Luis Potosí","2.80"
"Zacatecas","2.70"
"Tabasco","2.50"
"Guanajuato","2.45"
"Sinaloa","2.17"
"Guerrero","1.91"
"Campeche","1.80"
"Chiapas","1.67"
"Quintana Roo","0.63"
"Durango","0.00"
"Hidalgo","0.00"
