"Estado","% Ocupación"
"Durango","100.00"
"Zacatecas","100.00"
"Colima","100.00"
"Nayarit","100.00"
"Querétaro","90.00"
"Hidalgo","84.61"
"Oaxaca","82.85"
"Nuevo León","79.95"
"Ciudad de México","79.89"
"Michoacán de Ocampo","68.00"
"Sinaloa","67.44"
"Tamaulipas","63.52"
"Jalisco","63.36"
"Tlaxcala","62.50"
"Veracruz de Ignacio de La Llave","59.25"
"San Luis Potosí","58.92"
"Yucatán","57.14"
"Puebla","55.95"
"México","52.08"
"Aguascalientes","51.28"
"Coahuila de Zaragoza","50.00"
"Guerrero","49.48"
"Sonora","48.78"
"Guanajuato","46.55"
"Tabasco","38.46"
"Quintana Roo","34.42"
"Chiapas","28.84"
"Morelos","21.73"
"Chihuahua","18.96"
"Campeche","9.37"
"Baja California","8.33"
"Baja California Sur","0.00"
