"Estado","% Ocupación"
"Puebla","48.09"
"Morelos","45.81"
"Aguascalientes","41.47"
"Tamaulipas","41.25"
"Tlaxcala","40.14"
"Hidalgo","39.34"
"Michoacán de Ocampo","38.13"
"Ciudad de México","37.25"
"Nuevo León","37.05"
"Jalisco","36.96"
"Chihuahua","36.05"
"Nayarit","35.86"
"Veracruz de Ignacio de La Llave","34.10"
"Baja California","33.46"
"México","32.91"
"Coahuila de Zaragoza","32.40"
"Tabasco","32.20"
"Sinaloa","31.84"
"Guanajuato","31.48"
"Querétaro","31.39"
"San Luis Potosí","30.99"
"Oaxaca","30.95"
"Sonora","29.50"
"Durango","29.49"
"Colima","28.91"
"Guerrero","25.26"
"Quintana Roo","23.23"
"Zacatecas","22.68"
"Yucatán","15.77"
"Campeche","11.03"
"Chiapas","10.41"
"Baja California Sur","6.97"
