"Estado","% Ocupación"
"Nayarit","4.54"
"Oaxaca","3.77"
"Ciudad de México","3.20"
"Sinaloa","2.98"
"Guerrero","2.70"
"Querétaro","2.50"
"Baja California","2.13"
"Campeche","1.61"
"México","1.29"
"Hidalgo","1.25"
"Chihuahua","1.09"
"Jalisco","1.05"
"Yucatán","0.89"
"Nuevo León","0.80"
"Michoacán de Ocampo","0.70"
"Tamaulipas","0.65"
"Guanajuato","0.33"
"Tlaxcala","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"San Luis Potosí","0.00"
"Tabasco","0.00"
"Coahuila de Zaragoza","0.00"
"Chiapas","0.00"
"Durango","0.00"
"Colima","0.00"
"Aguascalientes","0.00"
"Sonora","0.00"
"Morelos","0.00"
"Zacatecas","0.00"
"Baja California Sur","0.00"
"Puebla","0.00"
"Quintana Roo","0.00"
