"Estado","% Ocupación"
"Baja California Sur","54.97"
"Tabasco","42.45"
"Yucatán","40.11"
"Sonora","26.62"
"Colima","25.00"
"Quintana Roo","19.67"
"Oaxaca","19.19"
"Tamaulipas","18.35"
"Sinaloa","17.59"
"Baja California","16.21"
"Nuevo León","15.29"
"Durango","13.69"
"Ciudad de México","13.47"
"Nayarit","11.62"
"Aguascalientes","9.09"
"Hidalgo","8.39"
"Michoacán de Ocampo","8.33"
"Jalisco","8.24"
"México","7.35"
"Chihuahua","7.31"
"San Luis Potosí","7.14"
"Puebla","6.94"
"Guerrero","6.79"
"Coahuila de Zaragoza","6.66"
"Veracruz de Ignacio de La Llave","6.64"
"Tlaxcala","6.48"
"Campeche","5.69"
"Chiapas","5.28"
"Zacatecas","4.65"
"Querétaro","3.55"
"Guanajuato","1.58"
"Morelos","0.00"
