"Estado","% Ocupación"
"Tlaxcala","33.33"
"Querétaro","31.81"
"Ciudad de México","20.21"
"Aguascalientes","18.86"
"Oaxaca","15.51"
"Morelos","14.70"
"Nuevo León","14.28"
"Veracruz de Ignacio de La Llave","12.50"
"México","11.74"
"Jalisco","10.47"
"Puebla","10.44"
"Michoacán de Ocampo","10.10"
"Sonora","9.44"
"Hidalgo","9.18"
"Tamaulipas","9.09"
"Baja California","8.39"
"Yucatán","8.10"
"Chihuahua","7.73"
"Baja California Sur","7.69"
"Nayarit","7.14"
"Colima","5.97"
"Sinaloa","5.51"
"Tabasco","5.12"
"Guanajuato","4.16"
"Coahuila de Zaragoza","3.95"
"Zacatecas","3.44"
"Guerrero","3.37"
"San Luis Potosí","3.05"
"Campeche","2.58"
"Chiapas","2.34"
"Quintana Roo","1.20"
"Durango","0.95"
