"Estado","% Ocupación"
"Aguascalientes","57.27"
"Chihuahua","34.82"
"Baja California","26.00"
"Sonora","24.78"
"Coahuila de Zaragoza","23.07"
"Durango","22.95"
"Zacatecas","18.18"
"Baja California Sur","15.15"
"Sinaloa","13.86"
"San Luis Potosí","12.06"
"Nuevo León","11.16"
"Guanajuato","10.21"
"Colima","10.00"
"Jalisco","9.62"
"Ciudad de México","8.92"
"Nayarit","8.88"
"Tlaxcala","7.93"
"Oaxaca","7.93"
"Tamaulipas","7.90"
"Hidalgo","7.60"
"Querétaro","7.45"
"Morelos","6.25"
"Puebla","6.20"
"Michoacán de Ocampo","6.18"
"Yucatán","5.55"
"Veracruz de Ignacio de La Llave","4.95"
"México","4.62"
"Tabasco","1.27"
"Campeche","0.86"
"Guerrero","0.60"
"Chiapas","0.38"
"Quintana Roo","0.00"
