"Estado","% Ocupación"
"Oaxaca","19.35"
"Nuevo León","12.07"
"Baja California Sur","11.26"
"Durango","10.41"
"Colima","8.92"
"Chihuahua","8.33"
"Tamaulipas","7.16"
"Sinaloa","6.25"
"Hidalgo","5.60"
"Querétaro","3.96"
"Jalisco","3.01"
"Tabasco","3.01"
"Quintana Roo","2.94"
"Ciudad de México","2.90"
"Sonora","2.73"
"Veracruz de Ignacio de La Llave","2.70"
"Nayarit","2.63"
"Puebla","2.04"
"Guerrero","1.72"
"Morelos","1.64"
"Guanajuato","1.53"
"Baja California","1.45"
"México","1.45"
"Michoacán de Ocampo","1.44"
"Coahuila de Zaragoza","1.31"
"Yucatán","0.31"
"Tlaxcala","0.00"
"Zacatecas","0.00"
"San Luis Potosí","0.00"
"Campeche","0.00"
"Chiapas","0.00"
"Aguascalientes","0.00"
