"Estado","% Ocupación"
"Colima","78.78"
"Durango","72.44"
"Nayarit","71.96"
"Guerrero","70.44"
"Ciudad de México","64.50"
"Nuevo León","59.11"
"Hidalgo","57.55"
"Sinaloa","57.41"
"Veracruz de Ignacio de La Llave","54.36"
"Quintana Roo","49.32"
"Sonora","47.97"
"Oaxaca","46.00"
"Jalisco","45.49"
"México","45.40"
"Morelos","39.87"
"Baja California Sur","39.14"
"Zacatecas","38.23"
"Tlaxcala","38.02"
"Puebla","37.06"
"Tamaulipas","35.19"
"Querétaro","33.21"
"Michoacán de Ocampo","31.81"
"Tabasco","26.98"
"San Luis Potosí","26.35"
"Aguascalientes","23.58"
"Coahuila de Zaragoza","22.93"
"Baja California","22.86"
"Chiapas","20.24"
"Yucatán","18.01"
"Chihuahua","16.23"
"Guanajuato","9.79"
"Campeche","9.14"
