"Estado","% Ocupación"
"Oaxaca","27.36"
"Hidalgo","27.20"
"Ciudad de México","26.10"
"Aguascalientes","25.31"
"Tlaxcala","23.61"
"Jalisco","22.60"
"Tamaulipas","18.80"
"Querétaro","18.72"
"México","18.61"
"Morelos","17.10"
"Colima","15.94"
"Michoacán de Ocampo","15.78"
"Puebla","15.71"
"Baja California","15.44"
"Baja California Sur","14.28"
"Veracruz de Ignacio de La Llave","13.24"
"Nuevo León","12.76"
"Tabasco","12.70"
"Nayarit","12.50"
"Durango","11.53"
"Chihuahua","11.51"
"Sonora","10.82"
"Sinaloa","10.69"
"San Luis Potosí","9.09"
"Yucatán","8.20"
"Guerrero","7.47"
"Zacatecas","6.92"
"Guanajuato","6.46"
"Coahuila de Zaragoza","6.01"
"Campeche","4.09"
"Chiapas","4.02"
"Quintana Roo","3.66"
