"Estado","% Ocupación"
"Baja California","59.12"
"Chihuahua","46.52"
"Aguascalientes","45.25"
"Sonora","32.13"
"Durango","31.49"
"Puebla","31.37"
"Sinaloa","28.12"
"Guanajuato","25.90"
"Oaxaca","25.86"
"Nuevo León","25.29"
"Coahuila de Zaragoza","22.33"
"Jalisco","22.26"
"San Luis Potosí","21.97"
"Nayarit","20.90"
"México","15.70"
"Querétaro","15.61"
"Ciudad de México","15.28"
"Colima","14.78"
"Morelos","14.49"
"Hidalgo","14.28"
"Tamaulipas","13.23"
"Veracruz de Ignacio de La Llave","13.09"
"Zacatecas","12.12"
"Guerrero","11.56"
"Quintana Roo","10.82"
"Michoacán de Ocampo","10.19"
"Tabasco","10.04"
"Yucatán","8.02"
"Baja California Sur","6.66"
"Tlaxcala","6.42"
"Chiapas","5.73"
"Campeche","4.90"
