"Estado","% Ocupación"
"Tabasco","56.38"
"Colima","55.46"
"Aguascalientes","47.54"
"Veracruz de Ignacio de La Llave","42.76"
"Morelos","42.46"
"Jalisco","42.33"
"Nuevo León","41.86"
"Tlaxcala","39.83"
"Oaxaca","39.31"
"Ciudad de México","38.94"
"Puebla","38.18"
"Tamaulipas","38.15"
"Michoacán de Ocampo","37.64"
"Querétaro","37.45"
"Hidalgo","37.03"
"México","35.73"
"Yucatán","34.97"
"Durango","32.60"
"San Luis Potosí","31.81"
"Sonora","24.89"
"Zacatecas","24.62"
"Nayarit","24.00"
"Baja California","23.84"
"Guanajuato","18.79"
"Coahuila de Zaragoza","17.81"
"Chihuahua","16.40"
"Quintana Roo","16.23"
"Sinaloa","15.61"
"Chiapas","15.43"
"Campeche","14.17"
"Baja California Sur","13.51"
"Guerrero","10.13"
