"Estado","% Ocupación"
"Tlaxcala","34.48"
"Querétaro","16.88"
"Ciudad de México","15.32"
"Aguascalientes","14.95"
"Oaxaca","13.79"
"Morelos","13.33"
"Veracruz de Ignacio de La Llave","12.26"
"Colima","10.71"
"Nuevo León","9.52"
"México","8.80"
"Nayarit","8.57"
"Baja California Sur","7.84"
"Jalisco","7.08"
"Michoacán de Ocampo","6.48"
"Puebla","6.17"
"Baja California","5.26"
"Sonora","5.04"
"Chihuahua","4.97"
"Tamaulipas","4.92"
"Yucatán","4.76"
"Sinaloa","3.64"
"Tabasco","3.60"
"Zacatecas","3.60"
"San Luis Potosí","3.03"
"Hidalgo","2.94"
"Guanajuato","2.45"
"Coahuila de Zaragoza","2.15"
"Chiapas","2.00"
"Campeche","1.80"
"Guerrero","1.79"
"Quintana Roo","0.63"
"Durango","0.00"
