"Estado","% Ocupación"
"Baja California","46.57"
"Chihuahua","37.07"
"Aguascalientes","36.47"
"Sonora","33.43"
"Coahuila de Zaragoza","31.67"
"Puebla","31.60"
"Guanajuato","31.17"
"Querétaro","29.68"
"Jalisco","28.76"
"Morelos","28.63"
"Nuevo León","26.71"
"Sinaloa","25.70"
"San Luis Potosí","25.27"
"Durango","25.00"
"Quintana Roo","20.11"
"Nayarit","20.00"
"Tamaulipas","19.95"
"Ciudad de México","19.76"
"Oaxaca","19.43"
"Michoacán de Ocampo","18.35"
"México","18.12"
"Tabasco","17.27"
"Guerrero","16.89"
"Hidalgo","16.39"
"Colima","16.21"
"Veracruz de Ignacio de La Llave","15.85"
"Zacatecas","11.00"
"Tlaxcala","8.84"
"Baja California Sur","8.46"
"Chiapas","8.04"
"Yucatán","7.05"
"Campeche","5.50"
