"Estado","% Ocupación"
"Oaxaca","20.00"
"Colima","13.55"
"Baja California Sur","11.11"
"Chihuahua","7.35"
"Nuevo León","7.17"
"Sinaloa","7.01"
"Durango","6.06"
"Aguascalientes","5.55"
"Veracruz de Ignacio de La Llave","4.76"
"Tamaulipas","4.49"
"Tlaxcala","4.16"
"Guerrero","3.84"
"Ciudad de México","3.66"
"Hidalgo","3.59"
"Jalisco","3.42"
"Sonora","2.88"
"Michoacán de Ocampo","2.74"
"Zacatecas","2.63"
"Nayarit","2.56"
"Quintana Roo","2.25"
"Puebla","2.06"
"México","1.55"
"Coahuila de Zaragoza","1.45"
"Guanajuato","1.09"
"Querétaro","1.01"
"Yucatán","0.77"
"Baja California","0.73"
"Tabasco","0.44"
"Campeche","0.00"
"Chiapas","0.00"
"Morelos","0.00"
"San Luis Potosí","0.00"
