"Estado","% Ocupación"
"Chihuahua","44.61"
"Baja California","38.86"
"Aguascalientes","32.29"
"Sonora","31.01"
"Durango","23.61"
"Coahuila de Zaragoza","19.51"
"Puebla","17.12"
"Nuevo León","14.63"
"San Luis Potosí","14.52"
"Oaxaca","11.95"
"Ciudad de México","11.35"
"Morelos","10.90"
"Tlaxcala","9.58"
"Sinaloa","9.52"
"Tamaulipas","8.53"
"México","8.41"
"Colima","8.33"
"Querétaro","8.03"
"Jalisco","6.91"
"Yucatán","6.59"
"Guanajuato","6.35"
"Baja California Sur","5.93"
"Nayarit","5.55"
"Zacatecas","5.50"
"Michoacán de Ocampo","5.05"
"Hidalgo","4.80"
"Veracruz de Ignacio de La Llave","4.52"
"Tabasco","3.49"
"Quintana Roo","1.98"
"Chiapas","1.89"
"Guerrero","0.52"
"Campeche","0.00"
