"Estado","% Ocupación"
"Baja California Sur","59.72"
"Yucatán","44.15"
"Tabasco","30.41"
"Oaxaca","28.39"
"Sinaloa","25.11"
"Tamaulipas","23.11"
"Colima","22.58"
"Sonora","21.50"
"Quintana Roo","21.00"
"Ciudad de México","20.98"
"Nayarit","20.58"
"Nuevo León","17.26"
"Veracruz de Ignacio de La Llave","16.45"
"Hidalgo","15.07"
"Campeche","13.53"
"Durango","13.25"
"Baja California","11.83"
"México","11.14"
"Jalisco","10.95"
"Tlaxcala","10.25"
"Michoacán de Ocampo","8.12"
"Aguascalientes","7.81"
"San Luis Potosí","7.69"
"Chiapas","7.39"
"Guerrero","6.85"
"Morelos","6.66"
"Chihuahua","6.58"
"Zacatecas","4.61"
"Puebla","3.71"
"Querétaro","2.41"
"Coahuila de Zaragoza","2.08"
"Guanajuato","2.05"
