"Estado","% Ocupación"
"Querétaro","90.00"
"Yucatán","81.81"
"Zacatecas","72.22"
"Oaxaca","69.44"
"Durango","67.39"
"Ciudad de México","62.65"
"Tlaxcala","62.50"
"Tabasco","61.00"
"Aguascalientes","58.06"
"Puebla","56.70"
"Guanajuato","52.54"
"Michoacán de Ocampo","50.00"
"Tamaulipas","49.10"
"Nuevo León","49.04"
"San Luis Potosí","46.29"
"Jalisco","44.52"
"Veracruz de Ignacio de La Llave","39.79"
"México","39.32"
"Quintana Roo","30.55"
"Morelos","30.30"
"Hidalgo","27.27"
"Sonora","24.00"
"Baja California","23.52"
"Sinaloa","21.11"
"Chiapas","19.56"
"Guerrero","19.04"
"Campeche","15.62"
"Coahuila de Zaragoza","15.38"
"Chihuahua","15.25"
"Nayarit","0.00"
"Baja California Sur","0.00"
"Colima","0.00"
