"Estado","% Ocupación"
"Baja California Sur","61.09"
"Quintana Roo","38.95"
"Sonora","35.21"
"Tabasco","33.26"
"Tamaulipas","33.07"
"Sinaloa","30.01"
"Nuevo León","29.92"
"Yucatán","25.00"
"Ciudad de México","24.62"
"Nayarit","22.36"
"Colima","20.68"
"Durango","19.75"
"Oaxaca","19.40"
"Veracruz de Ignacio de La Llave","19.14"
"Hidalgo","15.49"
"Aguascalientes","15.25"
"Jalisco","13.53"
"Campeche","12.18"
"Coahuila de Zaragoza","12.13"
"México","12.01"
"Baja California","10.94"
"Puebla","10.55"
"San Luis Potosí","9.97"
"Tlaxcala","8.62"
"Morelos","8.48"
"Guerrero","8.05"
"Chihuahua","6.98"
"Chiapas","6.40"
"Querétaro","4.67"
"Michoacán de Ocampo","4.03"
"Zacatecas","3.92"
"Guanajuato","3.17"
