"Estado","% Ocupación"
"Ciudad de México","66.53"
"Nayarit","57.00"
"Oaxaca","56.56"
"Colima","55.76"
"Nuevo León","54.38"
"Sinaloa","52.11"
"Yucatán","50.58"
"Baja California Sur","46.28"
"Sonora","41.23"
"Guerrero","40.88"
"Durango","39.02"
"Jalisco","38.30"
"Hidalgo","34.51"
"Veracruz de Ignacio de La Llave","33.98"
"México","30.87"
"Tamaulipas","27.44"
"Michoacán de Ocampo","26.63"
"Tabasco","23.65"
"Tlaxcala","21.87"
"Morelos","20.68"
"Quintana Roo","20.58"
"Baja California","19.52"
"Puebla","19.12"
"Querétaro","18.18"
"Aguascalientes","17.59"
"Chiapas","17.40"
"Chihuahua","17.28"
"Zacatecas","14.28"
"San Luis Potosí","11.38"
"Campeche","10.07"
"Coahuila de Zaragoza","8.57"
"Guanajuato","5.11"
