"Estado","% Ocupación"
"Hidalgo","81.86"
"Puebla","78.14"
"Veracruz de Ignacio de La Llave","76.35"
"Colima","70.73"
"San Luis Potosí","70.07"
"Nayarit","68.12"
"Nuevo León","67.66"
"Guerrero","67.57"
"Oaxaca","67.30"
"Durango","66.87"
"México","64.74"
"Ciudad de México","64.64"
"Tlaxcala","61.26"
"Jalisco","58.57"
"Tabasco","57.14"
"Michoacán de Ocampo","55.90"
"Tamaulipas","55.63"
"Zacatecas","54.83"
"Sonora","52.54"
"Querétaro","52.40"
"Morelos","51.68"
"Aguascalientes","50.92"
"Quintana Roo","50.41"
"Sinaloa","44.14"
"Coahuila de Zaragoza","40.65"
"Baja California Sur","40.00"
"Guanajuato","30.22"
"Baja California","27.72"
"Yucatán","19.77"
"Chihuahua","17.92"
"Chiapas","16.66"
"Campeche","13.92"
