"Estado","% Ocupación"
"Baja California Sur","25.97"
"Colima","14.28"
"Nuevo León","12.98"
"Querétaro","12.72"
"Aguascalientes","10.52"
"Sinaloa","9.30"
"Oaxaca","8.69"
"Tamaulipas","8.45"
"Zacatecas","7.69"
"Guerrero","7.50"
"Quintana Roo","7.09"
"Ciudad de México","7.04"
"Veracruz de Ignacio de La Llave","6.48"
"Chihuahua","6.15"
"Jalisco","5.16"
"Nayarit","5.12"
"Coahuila de Zaragoza","4.28"
"Sonora","4.23"
"Hidalgo","3.54"
"Durango","3.33"
"San Luis Potosí","2.64"
"Tlaxcala","2.32"
"Michoacán de Ocampo","1.89"
"Guanajuato","1.86"
"México","1.84"
"Baja California","1.66"
"Puebla","1.16"
"Yucatán","1.08"
"Tabasco","0.94"
"Morelos","0.61"
"Campeche","0.00"
"Chiapas","0.00"
