"Estado","% Ocupación"
"Ciudad de México","3.14"
"Oaxaca","3.12"
"Quintana Roo","1.94"
"Colima","1.81"
"Yucatán","1.73"
"Jalisco","1.40"
"Michoacán de Ocampo","1.37"
"Sonora","1.33"
"Puebla","1.31"
"Sinaloa","1.19"
"Chihuahua","1.00"
"Nuevo León","0.80"
"Veracruz de Ignacio de La Llave","0.67"
"México","0.65"
"Tamaulipas","0.61"
"Guanajuato","0.15"
"Guerrero","0.00"
"Durango","0.00"
"Querétaro","0.00"
"Campeche","0.00"
"San Luis Potosí","0.00"
"Tlaxcala","0.00"
"Tabasco","0.00"
"Coahuila de Zaragoza","0.00"
"Baja California Sur","0.00"
"Baja California","0.00"
"Nayarit","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Aguascalientes","0.00"
"Morelos","0.00"
"Zacatecas","0.00"
