"Estado","% Ocupación"
"Nuevo León","19.18"
"Chihuahua","17.94"
"Zacatecas","13.04"
"Colima","10.00"
"Tlaxcala","8.51"
"Sinaloa","8.08"
"Oaxaca","6.55"
"Durango","6.25"
"Aguascalientes","6.06"
"Coahuila de Zaragoza","5.76"
"Tamaulipas","5.14"
"Veracruz de Ignacio de La Llave","3.70"
"Jalisco","3.40"
"Puebla","2.74"
"México","2.59"
"Baja California Sur","2.38"
"Tabasco","2.27"
"Guerrero","2.23"
"San Luis Potosí","2.23"
"Ciudad de México","2.11"
"Baja California","1.93"
"Hidalgo","1.70"
"Quintana Roo","1.49"
"Michoacán de Ocampo","1.48"
"Morelos","1.10"
"Guanajuato","0.93"
"Yucatán","0.92"
"Sonora","0.90"
"Chiapas","0.54"
"Querétaro","0.00"
"Nayarit","0.00"
"Campeche","0.00"
