"Estado","% Ocupación"
"Ciudad de México","72.16"
"Nuevo León","69.90"
"Zacatecas","66.14"
"Durango","62.99"
"Sonora","60.22"
"San Luis Potosí","59.68"
"Chihuahua","59.55"
"Coahuila de Zaragoza","55.23"
"Hidalgo","54.58"
"Aguascalientes","53.53"
"Morelos","51.98"
"Sinaloa","48.29"
"Nayarit","48.27"
"Tamaulipas","47.85"
"Baja California","46.43"
"Querétaro","46.13"
"México","46.07"
"Jalisco","45.63"
"Puebla","44.37"
"Guanajuato","42.22"
"Colima","41.22"
"Quintana Roo","37.28"
"Guerrero","36.56"
"Veracruz de Ignacio de La Llave","35.20"
"Oaxaca","32.75"
"Tabasco","32.48"
"Baja California Sur","31.93"
"Michoacán de Ocampo","26.62"
"Tlaxcala","21.48"
"Yucatán","17.87"
"Campeche","8.43"
"Chiapas","4.73"
