"Estado","% Ocupación"
"Coahuila de Zaragoza","100.00"
"Nayarit","100.00"
"Colima","66.66"
"Aguascalientes","59.37"
"Querétaro","56.25"
"Yucatán","42.85"
"Michoacán de Ocampo","40.00"
"Puebla","36.00"
"Sonora","31.42"
"Nuevo León","29.51"
"Chihuahua","23.80"
"Durango","23.25"
"Hidalgo","23.07"
"Tamaulipas","22.72"
"Zacatecas","22.22"
"Ciudad de México","21.08"
"Tabasco","20.73"
"Guanajuato","20.37"
"México","20.19"
"Jalisco","19.57"
"Sinaloa","18.18"
"Baja California","14.70"
"Veracruz de Ignacio de La Llave","9.25"
"San Luis Potosí","8.82"
"Oaxaca","6.25"
"Guerrero","4.83"
"Quintana Roo","2.22"
"Chiapas","0.00"
"Baja California Sur","0.00"
"Campeche","0.00"
"Morelos","0.00"
"Tlaxcala","0.00"
