"Estado","% Ocupación"
"Baja California","42.42"
"Chihuahua","42.33"
"Aguascalientes","31.63"
"Sonora","27.81"
"Durango","27.11"
"Baja California Sur","26.08"
"Puebla","18.49"
"Coahuila de Zaragoza","16.33"
"San Luis Potosí","15.51"
"Nuevo León","14.91"
"Sinaloa","12.00"
"Ciudad de México","11.09"
"Oaxaca","10.86"
"Morelos","10.71"
"Colima","10.63"
"Tlaxcala","9.58"
"Tamaulipas","9.30"
"Querétaro","8.52"
"México","8.43"
"Guanajuato","8.06"
"Jalisco","6.53"
"Yucatán","5.91"
"Hidalgo","5.88"
"Nayarit","5.66"
"Zacatecas","5.50"
"Michoacán de Ocampo","4.45"
"Veracruz de Ignacio de La Llave","3.93"
"Tabasco","3.84"
"Quintana Roo","1.99"
"Chiapas","1.91"
"Campeche","1.21"
"Guerrero","1.00"
