"Estado","% Ocupación"
"Aguascalientes","47.36"
"Colima","32.18"
"Baja California","31.66"
"Tabasco","29.31"
"Jalisco","25.97"
"Puebla","25.92"
"Tlaxcala","25.92"
"Nayarit","24.13"
"Chihuahua","23.18"
"Ciudad de México","22.80"
"Tamaulipas","22.63"
"Morelos","22.50"
"Michoacán de Ocampo","21.22"
"Nuevo León","20.65"
"México","20.21"
"San Luis Potosí","20.14"
"Veracruz de Ignacio de La Llave","19.13"
"Yucatán","18.78"
"Querétaro","18.14"
"Hidalgo","17.21"
"Sonora","17.08"
"Guanajuato","16.46"
"Durango","14.28"
"Oaxaca","14.03"
"Coahuila de Zaragoza","12.57"
"Sinaloa","9.90"
"Campeche","6.66"
"Chiapas","6.34"
"Quintana Roo","3.55"
"Baja California Sur","2.72"
"Guerrero","2.33"
"Zacatecas","2.17"
