"Estado","% Ocupación"
"Baja California Sur","69.96"
"Sinaloa","43.11"
"Quintana Roo","39.60"
"Tamaulipas","37.09"
"Ciudad de México","35.60"
"Sonora","34.18"
"Oaxaca","30.70"
"Nayarit","29.60"
"Veracruz de Ignacio de La Llave","28.17"
"Tabasco","27.12"
"Nuevo León","26.58"
"Durango","26.58"
"Hidalgo","23.69"
"Yucatán","23.02"
"Aguascalientes","22.42"
"Guerrero","21.79"
"Jalisco","21.52"
"México","20.60"
"Colima","18.55"
"Baja California","18.46"
"Campeche","13.62"
"Michoacán de Ocampo","12.44"
"Puebla","11.73"
"San Luis Potosí","8.84"
"Chihuahua","8.81"
"Coahuila de Zaragoza","8.42"
"Morelos","8.16"
"Zacatecas","7.92"
"Querétaro","7.14"
"Chiapas","6.95"
"Tlaxcala","3.60"
"Guanajuato","3.01"
