"Estado","% Ocupación"
"Colima","100.00"
"Morelos","100.00"
"Querétaro","90.00"
"Zacatecas","77.77"
"Aguascalientes","61.29"
"Guanajuato","54.09"
"Puebla","50.00"
"Yucatán","48.00"
"Tabasco","44.82"
"Chihuahua","36.66"
"Michoacán de Ocampo","36.36"
"Ciudad de México","35.12"
"Veracruz de Ignacio de La Llave","32.46"
"Jalisco","32.12"
"Tamaulipas","32.00"
"México","31.53"
"Nuevo León","30.82"
"Durango","29.78"
"San Luis Potosí","27.02"
"Tlaxcala","25.00"
"Baja California","24.24"
"Coahuila de Zaragoza","22.22"
"Sonora","21.42"
"Sinaloa","20.75"
"Oaxaca","17.85"
"Chiapas","17.77"
"Hidalgo","14.28"
"Quintana Roo","9.61"
"Guerrero","2.85"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Campeche","0.00"
