"Estado","% Ocupación"
"Ciudad de México","61.22"
"Durango","58.82"
"Sinaloa","57.12"
"Nayarit","55.55"
"Hidalgo","55.19"
"Guerrero","51.87"
"Nuevo León","49.71"
"Quintana Roo","47.86"
"Baja California Sur","45.69"
"Sonora","43.31"
"Oaxaca","42.94"
"Veracruz de Ignacio de La Llave","42.62"
"Colima","41.93"
"Jalisco","37.61"
"Tamaulipas","37.13"
"México","35.84"
"Tlaxcala","34.72"
"Puebla","29.17"
"Zacatecas","26.00"
"Tabasco","24.33"
"Michoacán de Ocampo","23.73"
"Aguascalientes","23.63"
"Querétaro","23.23"
"Morelos","22.11"
"Yucatán","20.11"
"Chihuahua","17.90"
"Baja California","16.95"
"Coahuila de Zaragoza","15.41"
"San Luis Potosí","13.29"
"Campeche","11.46"
"Chiapas","10.47"
"Guanajuato","6.48"
