"Estado","% Ocupación"
"Baja California","45.95"
"Chihuahua","41.52"
"Aguascalientes","39.62"
"Sonora","30.98"
"Durango","22.36"
"Nuevo León","13.89"
"Coahuila de Zaragoza","12.93"
"Ciudad de México","10.98"
"Sinaloa","8.66"
"Puebla","8.60"
"Tlaxcala","7.81"
"San Luis Potosí","7.69"
"Tamaulipas","7.52"
"Zacatecas","7.27"
"Hidalgo","7.07"
"Querétaro","6.81"
"Jalisco","6.43"
"Guanajuato","5.91"
"Oaxaca","5.71"
"Baja California Sur","5.64"
"Veracruz de Ignacio de La Llave","5.37"
"Yucatán","4.78"
"México","4.70"
"Morelos","3.84"
"Tabasco","2.96"
"Nayarit","2.50"
"Colima","2.32"
"Michoacán de Ocampo","2.12"
"Chiapas","1.52"
"Guerrero","1.05"
"Quintana Roo","0.99"
"Campeche","0.00"
