"Estado","% Ocupación"
"Puebla","23.07"
"Chihuahua","16.66"
"Coahuila de Zaragoza","12.50"
"Zacatecas","10.52"
"Durango","8.57"
"Aguascalientes","8.33"
"México","5.74"
"Campeche","5.00"
"Tabasco","4.65"
"Yucatán","4.00"
"Guanajuato","3.57"
"Sinaloa","3.22"
"Ciudad de México","2.04"
"Nuevo León","0.98"
"Jalisco","0.86"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
"Guerrero","0.00"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Michoacán de Ocampo","0.00"
"Oaxaca","0.00"
"Tlaxcala","0.00"
"Hidalgo","0.00"
"San Luis Potosí","0.00"
"Chiapas","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Querétaro","0.00"
"Sonora","0.00"
"Colima","0.00"
"Morelos","0.00"
"Baja California","0.00"
