"Estado","% Ocupación"
"Durango","67.54"
"Tlaxcala","66.92"
"Hidalgo","66.13"
"Puebla","65.84"
"Veracruz de Ignacio de La Llave","65.70"
"Nuevo León","60.00"
"Tabasco","58.96"
"Colima","58.63"
"Zacatecas","56.31"
"Aguascalientes","55.66"
"Morelos","53.91"
"San Luis Potosí","53.77"
"Ciudad de México","51.10"
"Oaxaca","51.07"
"Michoacán de Ocampo","50.82"
"Coahuila de Zaragoza","50.00"
"Sonora","49.23"
"México","49.20"
"Jalisco","47.38"
"Querétaro","46.96"
"Tamaulipas","44.72"
"Nayarit","39.93"
"Guerrero","34.01"
"Quintana Roo","32.44"
"Guanajuato","30.48"
"Sinaloa","29.97"
"Baja California","28.13"
"Yucatán","20.68"
"Baja California Sur","17.43"
"Chiapas","17.42"
"Campeche","17.25"
"Chihuahua","15.96"
