"Estado","% Ocupación"
"Tlaxcala","20.00"
"Nuevo León","8.08"
"Querétaro","7.93"
"Baja California Sur","7.14"
"Colima","5.88"
"México","5.77"
"Puebla","5.57"
"Jalisco","4.50"
"Ciudad de México","4.04"
"Aguascalientes","3.84"
"Durango","3.70"
"Michoacán de Ocampo","3.48"
"Coahuila de Zaragoza","3.38"
"Sonora","2.59"
"Hidalgo","2.27"
"Morelos","2.08"
"Campeche","1.92"
"Veracruz de Ignacio de La Llave","1.85"
"Chihuahua","1.80"
"Baja California","1.79"
"Yucatán","1.69"
"Sinaloa","1.16"
"Tabasco","1.13"
"Tamaulipas","1.12"
"San Luis Potosí","0.99"
"Guanajuato","0.91"
"Zacatecas","0.90"
"Quintana Roo","0.64"
"Guerrero","0.64"
"Chiapas","0.38"
"Oaxaca","0.00"
"Nayarit","0.00"
