"Estado","% Ocupación"
"Aguascalientes","45.78"
"Nuevo León","37.47"
"Colima","28.57"
"Querétaro","26.08"
"Chihuahua","24.41"
"Baja California Sur","24.05"
"Ciudad de México","22.83"
"Sinaloa","20.88"
"Hidalgo","16.74"
"Tlaxcala","16.41"
"Oaxaca","15.00"
"Veracruz de Ignacio de La Llave","14.09"
"Jalisco","13.89"
"Durango","13.40"
"Sonora","13.38"
"Puebla","12.96"
"Nayarit","12.76"
"México","11.82"
"Morelos","11.57"
"San Luis Potosí","11.30"
"Coahuila de Zaragoza","11.06"
"Tamaulipas","10.71"
"Baja California","10.33"
"Michoacán de Ocampo","9.78"
"Zacatecas","9.30"
"Guerrero","6.07"
"Guanajuato","4.86"
"Tabasco","4.69"
"Chiapas","4.61"
"Quintana Roo","4.22"
"Yucatán","2.46"
"Campeche","1.48"
