"Estado","% Ocupación"
"Ciudad de México","2.77"
"Yucatán","2.64"
"Jalisco","2.06"
"Chihuahua","1.83"
"Colima","1.81"
"Sonora","1.53"
"Sinaloa","1.20"
"México","0.81"
"Michoacán de Ocampo","0.69"
"Tamaulipas","0.62"
"Nuevo León","0.62"
"Puebla","0.43"
"Guanajuato","0.15"
"Coahuila de Zaragoza","0.00"
"Baja California Sur","0.00"
"Quintana Roo","0.00"
"Baja California","0.00"
"Guerrero","0.00"
"Tabasco","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
"Oaxaca","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Chiapas","0.00"
"San Luis Potosí","0.00"
"Hidalgo","0.00"
"Aguascalientes","0.00"
"Querétaro","0.00"
"Zacatecas","0.00"
"Campeche","0.00"
"Morelos","0.00"
"Durango","0.00"
