"Estado","% Ocupación"
"Ciudad de México","74.89"
"Jalisco","71.19"
"Aguascalientes","70.00"
"Durango","60.86"
"Nuevo León","58.09"
"Michoacán de Ocampo","50.00"
"Zacatecas","50.00"
"San Luis Potosí","47.72"
"Chihuahua","47.50"
"Puebla","46.29"
"Querétaro","43.75"
"Coahuila de Zaragoza","40.00"
"Hidalgo","38.46"
"Sonora","37.50"
"Guanajuato","36.36"
"Tamaulipas","34.78"
"México","34.41"
"Tabasco","32.97"
"Sinaloa","32.78"
"Yucatán","29.16"
"Veracruz de Ignacio de La Llave","28.07"
"Baja California","22.58"
"Oaxaca","21.05"
"Campeche","6.66"
"Guerrero","5.45"
"Baja California Sur","0.00"
"Morelos","0.00"
"Quintana Roo","0.00"
"Tlaxcala","0.00"
"Colima","0.00"
"Nayarit","0.00"
"Chiapas","0.00"
