"Estado","% Ocupación"
"Baja California Sur","35.00"
"Durango","29.41"
"Querétaro","25.86"
"Nayarit","23.25"
"Sinaloa","20.35"
"Nuevo León","16.47"
"Chihuahua","11.53"
"Zacatecas","10.00"
"Oaxaca","9.64"
"Quintana Roo","8.45"
"Ciudad de México","7.43"
"Tamaulipas","7.40"
"Veracruz de Ignacio de La Llave","7.25"
"Hidalgo","6.38"
"Colima","6.25"
"Coahuila de Zaragoza","6.12"
"Jalisco","5.09"
"Aguascalientes","4.76"
"Sonora","4.47"
"San Luis Potosí","3.09"
"México","2.54"
"Tlaxcala","2.32"
"Michoacán de Ocampo","2.10"
"Puebla","2.08"
"Baja California","1.66"
"Guanajuato","1.53"
"Yucatán","1.39"
"Tabasco","1.24"
"Campeche","1.09"
"Morelos","0.77"
"Chiapas","0.00"
"Guerrero","0.00"
