"Estado","% Ocupación"
"Aguascalientes","31.48"
"Ciudad de México","28.58"
"Querétaro","26.57"
"Oaxaca","26.08"
"Jalisco","23.99"
"Colima","23.61"
"Nuevo León","21.82"
"Baja California","21.30"
"México","19.83"
"Baja California Sur","19.51"
"Hidalgo","19.13"
"Tlaxcala","19.04"
"Tabasco","17.08"
"Veracruz de Ignacio de La Llave","16.99"
"Michoacán de Ocampo","16.82"
"Morelos","15.94"
"Nayarit","15.78"
"Durango","15.70"
"Chihuahua","15.27"
"Tamaulipas","15.02"
"Puebla","13.75"
"Sonora","12.90"
"Sinaloa","12.86"
"Coahuila de Zaragoza","10.75"
"Guanajuato","9.81"
"Yucatán","9.18"
"San Luis Potosí","8.92"
"Zacatecas","6.92"
"Guerrero","6.48"
"Chiapas","4.72"
"Quintana Roo","4.51"
"Campeche","0.86"
