"Estado","% Ocupación"
"Chihuahua","13.33"
"Oaxaca","10.86"
"Tlaxcala","8.33"
"Aguascalientes","8.33"
"Zacatecas","7.89"
"Colima","7.14"
"Sinaloa","7.07"
"Durango","6.06"
"Nuevo León","5.20"
"Nayarit","5.00"
"Ciudad de México","4.96"
"Veracruz de Ignacio de La Llave","4.68"
"Jalisco","4.53"
"Quintana Roo","3.75"
"Tamaulipas","3.73"
"Hidalgo","3.59"
"Michoacán de Ocampo","2.94"
"Baja California Sur","2.32"
"Puebla","2.21"
"Sonora","2.06"
"Guerrero","1.96"
"México","1.81"
"Guanajuato","1.61"
"Querétaro","1.01"
"Yucatán","0.77"
"Coahuila de Zaragoza","0.74"
"Tabasco","0.54"
"Baja California","0.51"
"Morelos","0.00"
"Campeche","0.00"
"Chiapas","0.00"
"San Luis Potosí","0.00"
