"Estado","% Ocupación"
"Chihuahua","59.82"
"Baja California","49.46"
"Aguascalientes","42.00"
"Coahuila de Zaragoza","34.66"
"Sonora","34.61"
"Puebla","32.71"
"Durango","30.37"
"Guanajuato","25.52"
"Nuevo León","25.42"
"Sinaloa","24.52"
"San Luis Potosí","21.61"
"Tlaxcala","18.18"
"Ciudad de México","16.31"
"México","15.07"
"Jalisco","14.83"
"Colima","13.40"
"Querétaro","11.89"
"Tamaulipas","11.69"
"Morelos","11.21"
"Hidalgo","10.67"
"Nayarit","10.10"
"Guerrero","9.63"
"Veracruz de Ignacio de La Llave","9.45"
"Zacatecas","9.00"
"Tabasco","8.67"
"Michoacán de Ocampo","8.29"
"Oaxaca","8.00"
"Quintana Roo","7.84"
"Baja California Sur","5.63"
"Yucatán","5.09"
"Chiapas","2.53"
"Campeche","0.99"
