"Estado","% Ocupación"
"Zacatecas","100.00"
"Querétaro","90.00"
"Yucatán","77.27"
"Michoacán de Ocampo","69.23"
"Tabasco","66.99"
"Baja California","64.28"
"Tamaulipas","63.95"
"Aguascalientes","61.29"
"Morelos","60.00"
"Nuevo León","57.04"
"Ciudad de México","55.84"
"Puebla","54.73"
"México","53.12"
"Tlaxcala","50.00"
"Oaxaca","45.45"
"San Luis Potosí","44.68"
"Veracruz de Ignacio de La Llave","44.04"
"Guanajuato","40.35"
"Jalisco","40.29"
"Durango","39.62"
"Hidalgo","29.41"
"Sinaloa","26.78"
"Chihuahua","20.40"
"Chiapas","19.56"
"Coahuila de Zaragoza","18.18"
"Sonora","14.70"
"Quintana Roo","12.96"
"Guerrero","10.00"
"Campeche","6.66"
"Nayarit","0.00"
"Colima","0.00"
"Baja California Sur","0.00"
