"Estado","% Ocupación"
"Baja California","52.00"
"Chihuahua","45.81"
"Aguascalientes","42.64"
"Sonora","34.14"
"Durango","33.06"
"Puebla","29.32"
"Coahuila de Zaragoza","26.44"
"Sinaloa","26.18"
"Guanajuato","25.72"
"Nuevo León","25.55"
"Oaxaca","24.70"
"San Luis Potosí","23.33"
"Jalisco","20.82"
"Nayarit","20.20"
"Hidalgo","15.97"
"Colima","15.88"
"México","15.81"
"Tamaulipas","14.83"
"Veracruz de Ignacio de La Llave","13.65"
"Querétaro","13.01"
"Ciudad de México","11.89"
"Morelos","11.37"
"Michoacán de Ocampo","10.35"
"Quintana Roo","9.74"
"Tabasco","9.69"
"Guerrero","8.95"
"Zacatecas","8.00"
"Yucatán","7.16"
"Baja California Sur","6.66"
"Tlaxcala","5.50"
"Chiapas","4.27"
"Campeche","2.89"
