"Estado","% Ocupación"
"Morelos","56.25"
"Aguascalientes","47.72"
"Baja California","35.67"
"Tlaxcala","30.86"
"Jalisco","28.51"
"Colima","27.90"
"Tabasco","25.35"
"Michoacán de Ocampo","24.05"
"Tamaulipas","23.73"
"Nayarit","22.22"
"Querétaro","21.96"
"Puebla","21.63"
"México","21.42"
"Veracruz de Ignacio de La Llave","21.20"
"Ciudad de México","21.05"
"Yucatán","20.91"
"San Luis Potosí","20.89"
"Nuevo León","20.72"
"Hidalgo","18.24"
"Sonora","16.86"
"Zacatecas","14.81"
"Oaxaca","14.41"
"Durango","13.97"
"Coahuila de Zaragoza","13.88"
"Chihuahua","12.80"
"Sinaloa","12.74"
"Guanajuato","12.02"
"Chiapas","7.60"
"Campeche","5.17"
"Quintana Roo","4.80"
"Baja California Sur","2.04"
"Guerrero","0.99"
