"Estado","% Ocupación"
"Nayarit","8.33"
"Oaxaca","5.26"
"Campeche","3.12"
"Ciudad de México","2.72"
"Querétaro","2.56"
"Aguascalientes","2.50"
"Chihuahua","2.15"
"Jalisco","1.77"
"Sonora","1.53"
"Yucatán","1.44"
"México","1.32"
"Sinaloa","1.28"
"Tamaulipas","1.25"
"Coahuila de Zaragoza","1.03"
"San Luis Potosí","1.01"
"Nuevo León","0.84"
"Guanajuato","0.16"
"Colima","0.00"
"Hidalgo","0.00"
"Chiapas","0.00"
"Morelos","0.00"
"Zacatecas","0.00"
"Veracruz de Ignacio de La Llave","0.00"
"Baja California","0.00"
"Tlaxcala","0.00"
"Tabasco","0.00"
"Puebla","0.00"
"Quintana Roo","0.00"
"Baja California Sur","0.00"
"Guerrero","0.00"
"Durango","0.00"
"Michoacán de Ocampo","0.00"
