"Estado","% Ocupación"
"Puebla","60.61"
"Tlaxcala","60.00"
"Aguascalientes","57.71"
"Tabasco","56.69"
"Nuevo León","52.73"
"Veracruz de Ignacio de La Llave","50.40"
"Hidalgo","50.00"
"Colima","49.06"
"Durango","48.50"
"México","45.98"
"Morelos","45.97"
"Ciudad de México","45.72"
"Michoacán de Ocampo","44.23"
"Tamaulipas","44.13"
"Oaxaca","43.64"
"San Luis Potosí","41.19"
"Coahuila de Zaragoza","39.03"
"Guanajuato","38.64"
"Jalisco","38.35"
"Querétaro","38.26"
"Nayarit","36.41"
"Zacatecas","34.78"
"Sonora","34.68"
"Baja California","32.86"
"Guerrero","27.34"
"Quintana Roo","24.89"
"Yucatán","19.66"
"Sinaloa","17.29"
"Baja California Sur","16.51"
"Campeche","16.04"
"Chihuahua","13.94"
"Chiapas","12.97"
