"Estado","% Ocupación"
"Baja California","53.07"
"Aguascalientes","49.35"
"Chihuahua","47.34"
"Puebla","35.23"
"Sonora","34.86"
"Durango","28.80"
"Nuevo León","27.02"
"Sinaloa","25.54"
"Guanajuato","24.61"
"Coahuila de Zaragoza","24.61"
"San Luis Potosí","21.53"
"Jalisco","20.61"
"Colima","16.50"
"Querétaro","15.24"
"Tamaulipas","14.38"
"Zacatecas","13.40"
"México","13.29"
"Oaxaca","13.02"
"Ciudad de México","12.85"
"Morelos","12.69"
"Nayarit","11.45"
"Quintana Roo","11.32"
"Hidalgo","10.45"
"Michoacán de Ocampo","10.39"
"Guerrero","10.08"
"Veracruz de Ignacio de La Llave","9.04"
"Tabasco","7.72"
"Baja California Sur","7.31"
"Yucatán","4.89"
"Chiapas","2.74"
"Tlaxcala","2.72"
"Campeche","2.38"
