"Estado","% Ocupación"
"Tlaxcala","100.00"
"Colima","100.00"
"Durango","100.00"
"Zacatecas","100.00"
"Querétaro","95.00"
"Ciudad de México","85.39"
"Oaxaca","84.78"
"Michoacán de Ocampo","80.00"
"Nuevo León","75.98"
"Jalisco","72.40"
"Hidalgo","69.23"
"Sinaloa","67.34"
"Baja California Sur","66.66"
"Tabasco","66.17"
"Veracruz de Ignacio de La Llave","65.88"
"San Luis Potosí","65.15"
"Yucatán","64.28"
"Puebla","60.67"
"Aguascalientes","59.45"
"México","57.89"
"Quintana Roo","52.17"
"Nayarit","50.00"
"Sonora","45.83"
"Morelos","45.45"
"Guerrero","45.34"
"Guanajuato","41.07"
"Tamaulipas","38.82"
"Chihuahua","27.69"
"Baja California","26.66"
"Campeche","13.33"
"Coahuila de Zaragoza","12.90"
"Chiapas","2.27"
