"Estado","% Ocupación"
"Nayarit","100.00"
"Yucatán","78.57"
"Oaxaca","50.00"
"Tabasco","46.66"
"Sinaloa","40.00"
"Sonora","39.58"
"Nuevo León","38.32"
"México","38.29"
"Quintana Roo","37.50"
"Tamaulipas","34.52"
"Aguascalientes","33.33"
"Hidalgo","33.33"
"Baja California Sur","33.33"
"Veracruz de Ignacio de La Llave","31.86"
"Querétaro","27.27"
"Durango","25.00"
"Ciudad de México","22.70"
"Baja California","17.94"
"Jalisco","16.50"
"Guerrero","15.51"
"Campeche","13.33"
"Puebla","13.11"
"Chihuahua","12.50"
"Zacatecas","11.11"
"Guanajuato","5.35"
"San Luis Potosí","4.16"
"Chiapas","2.12"
"Colima","0.00"
"Coahuila de Zaragoza","0.00"
"Michoacán de Ocampo","0.00"
"Morelos","0.00"
"Tlaxcala","0.00"
