"Estado","% Ocupación"
"Baja California Sur","60.81"
"Sinaloa","57.28"
"Ciudad de México","53.92"
"Nuevo León","48.30"
"Quintana Roo","45.87"
"Hidalgo","45.35"
"Oaxaca","43.02"
"Sonora","42.55"
"Nayarit","42.46"
"Guerrero","41.39"
"Veracruz de Ignacio de La Llave","38.12"
"Durango","35.80"
"Tamaulipas","35.50"
"México","34.00"
"Jalisco","30.55"
"Colima","26.47"
"Tabasco","25.30"
"Puebla","23.37"
"Yucatán","21.49"
"Baja California","21.24"
"Michoacán de Ocampo","21.21"
"Tlaxcala","19.44"
"Morelos","18.84"
"Zacatecas","16.83"
"Querétaro","16.66"
"Aguascalientes","15.78"
"San Luis Potosí","13.17"
"Coahuila de Zaragoza","12.19"
"Chihuahua","11.90"
"Campeche","10.04"
"Chiapas","9.11"
"Guanajuato","5.88"
