"Estado","% Ocupación"
"Aguascalientes","45.34"
"Baja California","42.63"
"Puebla","41.38"
"Guanajuato","36.68"
"Chihuahua","33.00"
"Morelos","32.43"
"Sonora","31.96"
"Querétaro","28.80"
"Nuevo León","28.32"
"Ciudad de México","26.74"
"San Luis Potosí","26.31"
"Durango","26.15"
"Sinaloa","26.02"
"Jalisco","25.69"
"Nayarit","25.24"
"Coahuila de Zaragoza","24.19"
"Colima","24.16"
"Hidalgo","23.90"
"Quintana Roo","22.95"
"Tabasco","22.55"
"México","22.26"
"Michoacán de Ocampo","21.79"
"Tamaulipas","21.67"
"Veracruz de Ignacio de La Llave","19.84"
"Guerrero","18.70"
"Oaxaca","18.22"
"Tlaxcala","16.00"
"Baja California Sur","10.27"
"Yucatán","10.24"
"Chiapas","9.40"
"Zacatecas","6.75"
"Campeche","4.18"
