"Estado","% Ocupación"
"Aguascalientes","50.39"
"Morelos","42.85"
"Tabasco","34.14"
"Jalisco","33.65"
"Baja California","32.72"
"Tlaxcala","32.60"
"Colima","28.26"
"Ciudad de México","26.91"
"Oaxaca","26.66"
"Nuevo León","25.91"
"México","25.46"
"Tamaulipas","25.00"
"Puebla","24.37"
"Yucatán","23.86"
"Veracruz de Ignacio de La Llave","23.80"
"Michoacán de Ocampo","23.45"
"Querétaro","22.76"
"Nayarit","22.00"
"Durango","20.22"
"Zacatecas","20.00"
"Coahuila de Zaragoza","18.57"
"Hidalgo","17.83"
"Chihuahua","16.79"
"Sonora","16.01"
"Sinaloa","13.67"
"San Luis Potosí","13.29"
"Guanajuato","11.54"
"Chiapas","8.75"
"Baja California Sur","5.88"
"Quintana Roo","5.28"
"Guerrero","4.31"
"Campeche","3.62"
