"Estado","% Ocupación"
"Colima","85.98"
"Tlaxcala","68.88"
"Hidalgo","68.27"
"Veracruz de Ignacio de La Llave","63.18"
"Jalisco","61.03"
"Nayarit","60.90"
"Ciudad de México","60.00"
"Oaxaca","59.02"
"Tabasco","56.54"
"Nuevo León","54.70"
"Aguascalientes","49.15"
"México","49.10"
"San Luis Potosí","46.40"
"Michoacán de Ocampo","42.00"
"Baja California Sur","40.90"
"Querétaro","40.74"
"Morelos","39.70"
"Durango","39.25"
"Tamaulipas","37.94"
"Sonora","37.91"
"Puebla","37.45"
"Yucatán","36.55"
"Guerrero","33.65"
"Sinaloa","33.33"
"Zacatecas","32.59"
"Coahuila de Zaragoza","29.44"
"Baja California","25.80"
"Quintana Roo","22.12"
"Chihuahua","21.81"
"Chiapas","21.16"
"Guanajuato","14.62"
"Campeche","14.07"
